('2025-07-24T12:11:29.972773', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TATACONSUM', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'ITC', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'GRASIM', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'BHARTIARTL', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'KOTAKBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-24T12:11:29.972773', 'SBIN', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'LT', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'HCLTECH', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ADANIPORTS', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'WIPRO', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'HINDALCO', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ICICIBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'GRASIM', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'LTIM', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'DRREDDY', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TATACONSUM', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'BPCL', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ADANIGREEN', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'BRITANNIA', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TITAN', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ADANIPOWER', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'COALINDIA', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'POWERGRID', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'AXISBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ONGC', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TATAMOTORS', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'CIPLA', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'APOLLOHOSP', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'KOTAKBANK', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'SBIN', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'MARUTI', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'SHREECEM', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'INDUSINDBK', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ITC', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'BAJFINANCE', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'SUNPHARMA', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ASIANPAINT', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'BAJAJFINSV', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'HDFCLIFE', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'ULTRACEMCO', None, 5.0, 'unknown', 5.0)
('2025-07-24T08:06:57.704278', 'EICHERMOT', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'RELIANCE', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'SBI', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'HDFCBANK', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'INFY', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'TATASTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'BPCL', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'NESTLEIND', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'NTPC', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ONGC', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'TCS', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'TECHM', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'M&M', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'ADANIPORTS', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'JSWSTEEL', None, 5.0, 'unknown', 5.0)
('2025-07-23T12:11:27.990247', 'DRREDDY', None, 5.0, 'unknown', 5.0)
